name,cohort,analysis,outcome,model,outcome_time_median,term,hr,conf_low,conf_high,source
cohort_prevax-sub_prioroperations_false-peptic_ulcer,prevax,sub_prioroperations_false,peptic_ulcer,mdl_age_sex,283.5,days197_365,1.397996747,1.227017668,1.592800948,R
cohort_prevax-sub_prioroperations_false-peptic_ulcer,prevax,sub_prioroperations_false,peptic_ulcer,mdl_age_sex,102.5,days28_197,1.879830185,1.678072054,2.105846119,R
cohort_prevax-sub_prioroperations_false-peptic_ulcer,prevax,sub_prioroperations_false,peptic_ulcer,mdl_age_sex,429,days365_714,1.520103857,1.219760176,1.894401688,R
cohort_prevax-sub_prioroperations_false-peptic_ulcer,prevax,sub_prioroperations_false,peptic_ulcer,mdl_age_sex,398,days_pre,NA,NA,NA,R
cohort_prevax-sub_prioroperations_false-peptic_ulcer,prevax,sub_prioroperations_false,peptic_ulcer,mdl_max_adj,1,days0_1,45.98529544,34.73607022,60.8775657,R
cohort_prevax-sub_prioroperations_false-peptic_ulcer,prevax,sub_prioroperations_false,peptic_ulcer,mdl_max_adj,13,days1_28,4.615581576,3.855488035,5.52552442,R
cohort_prevax-sub_prioroperations_false-peptic_ulcer,prevax,sub_prioroperations_false,peptic_ulcer,mdl_max_adj,283.5,days197_365,1.300236836,1.141047103,1.481635444,R
cohort_prevax-sub_prioroperations_false-peptic_ulcer,prevax,sub_prioroperations_false,peptic_ulcer,mdl_max_adj,102.5,days28_197,1.75195866,1.563525714,1.963101162,R
cohort_prevax-sub_prioroperations_false-peptic_ulcer,prevax,sub_prioroperations_false,peptic_ulcer,mdl_max_adj,429,days365_714,1.360872843,1.091309115,1.697021375,R
cohort_prevax-sub_prioroperations_false-peptic_ulcer,prevax,sub_prioroperations_false,peptic_ulcer,mdl_max_adj,398,days_pre,NA,NA,NA,R
cohort_prevax-sub_prioroperations_false-upper_gi_bleeding,prevax,sub_prioroperations_false,upper_gi_bleeding,mdl_age_sex,1,days0_1,209.2363747,197.3757359,221.8097392,R
cohort_prevax-sub_prioroperations_false-upper_gi_bleeding,prevax,sub_prioroperations_false,upper_gi_bleeding,mdl_age_sex,10,days1_28,4.854460306,4.517284997,5.216802765,R
cohort_prevax-sub_prioroperations_false-upper_gi_bleeding,prevax,sub_prioroperations_false,upper_gi_bleeding,mdl_age_sex,275,days197_365,1.411175819,1.336802362,1.489687069,R
cohort_prevax-sub_prioroperations_false-upper_gi_bleeding,prevax,sub_prioroperations_false,upper_gi_bleeding,mdl_age_sex,103,days28_197,1.763687806,1.680663847,1.850813107,R
cohort_prevax-sub_prioroperations_false-upper_gi_bleeding,prevax,sub_prioroperations_false,upper_gi_bleeding,mdl_age_sex,429,days365_714,1.639121106,1.500235081,1.790864666,R
cohort_prevax-sub_prioroperations_false-upper_gi_bleeding,prevax,sub_prioroperations_false,upper_gi_bleeding,mdl_age_sex,394,days_pre,NA,NA,NA,R
cohort_prevax-sub_prioroperations_false-upper_gi_bleeding,prevax,sub_prioroperations_false,upper_gi_bleeding,mdl_max_adj,1,days0_1,186.1089264,175.536333,197.3183095,R
cohort_prevax-sub_prioroperations_false-upper_gi_bleeding,prevax,sub_prioroperations_false,upper_gi_bleeding,mdl_max_adj,10,days1_28,4.086708226,3.78547435,4.411913165,R
cohort_prevax-sub_prioroperations_false-upper_gi_bleeding,prevax,sub_prioroperations_false,upper_gi_bleeding,mdl_max_adj,275,days197_365,1.268161548,1.201126727,1.338937578,R
cohort_prevax-sub_prioroperations_false-upper_gi_bleeding,prevax,sub_prioroperations_false,upper_gi_bleeding,mdl_max_adj,103,days28_197,1.589055852,1.514080576,1.667743804,R
cohort_prevax-sub_prioroperations_false-upper_gi_bleeding,prevax,sub_prioroperations_false,upper_gi_bleeding,mdl_max_adj,429,days365_714,1.372070318,1.254441378,1.500729321,R
cohort_prevax-sub_prioroperations_false-upper_gi_bleeding,prevax,sub_prioroperations_false,upper_gi_bleeding,mdl_max_adj,394,days_pre,NA,NA,NA,R
cohort_prevax-sub_prioroperations_true-dyspepsia,prevax,sub_prioroperations_true,dyspepsia,mdl_age_sex,1,days0_1,39.18216887,33.03933462,46.46710883,R
cohort_prevax-sub_prioroperations_true-dyspepsia,prevax,sub_prioroperations_true,dyspepsia,mdl_age_sex,14.5,days1_28,1.719022142,1.452599274,2.034309927,R
cohort_prevax-sub_prioroperations_true-dyspepsia,prevax,sub_prioroperations_true,dyspepsia,mdl_age_sex,273,days197_365,1.253909737,1.154327039,1.36208334,R
cohort_prevax-sub_prioroperations_true-dyspepsia,prevax,sub_prioroperations_true,dyspepsia,mdl_age_sex,120,days28_197,1.311581679,1.215108104,1.41571478,R
cohort_prevax-sub_prioroperations_true-dyspepsia,prevax,sub_prioroperations_true,dyspepsia,mdl_age_sex,424,days365_714,1.613977827,1.414588552,1.841471446,R
cohort_prevax-sub_prioroperations_true-dyspepsia,prevax,sub_prioroperations_true,dyspepsia,mdl_age_sex,362,days_pre,NA,NA,NA,R
cohort_prevax-sub_prioroperations_true-dyspepsia,prevax,sub_prioroperations_true,dyspepsia,mdl_max_adj,1,days0_1,32.98377619,27.38513843,39.72700356,R
cohort_prevax-sub_prioroperations_true-dyspepsia,prevax,sub_prioroperations_true,dyspepsia,mdl_max_adj,14.5,days1_28,1.584614617,1.339187925,1.875019507,R
cohort_prevax-sub_prioroperations_true-dyspepsia,prevax,sub_prioroperations_true,dyspepsia,mdl_max_adj,273,days197_365,1.153117789,1.061413294,1.252745411,R
cohort_prevax-sub_prioroperations_true-dyspepsia,prevax,sub_prioroperations_true,dyspepsia,mdl_max_adj,120,days28_197,1.210951747,1.121739647,1.307258897,R
cohort_prevax-sub_prioroperations_true-dyspepsia,prevax,sub_prioroperations_true,dyspepsia,mdl_max_adj,424,days365_714,1.425873553,1.249460468,1.627194651,R
cohort_prevax-sub_prioroperations_true-dyspepsia,prevax,sub_prioroperations_true,dyspepsia,mdl_max_adj,362,days_pre,NA,NA,NA,R
cohort_prevax-sub_prioroperations_true-gallstones_disease,prevax,sub_prioroperations_true,gallstones_disease,mdl_age_sex,1,days0_1,120.229049,106.5021658,135.7251668,R
cohort_prevax-sub_prioroperations_true-gallstones_disease,prevax,sub_prioroperations_true,gallstones_disease,mdl_age_sex,10,days1_28,3.054385043,2.624384807,3.554839965,R
cohort_prevax-sub_prioroperations_true-gallstones_disease,prevax,sub_prioroperations_true,gallstones_disease,mdl_age_sex,281,days197_365,1.316413514,1.199630032,1.444565819,R
cohort_prevax-sub_prioroperations_true-gallstones_disease,prevax,sub_prioroperations_true,gallstones_disease,mdl_age_sex,112,days28_197,1.523562152,1.399115067,1.659078432,R
cohort_prevax-sub_prioroperations_true-gallstones_disease,prevax,sub_prioroperations_true,gallstones_disease,mdl_age_sex,428,days365_714,1.773448294,1.549440745,2.029841322,R
cohort_prevax-sub_prioroperations_true-gallstones_disease,prevax,sub_prioroperations_true,gallstones_disease,mdl_age_sex,345,days_pre,NA,NA,NA,R
cohort_prevax-sub_prioroperations_true-gallstones_disease,prevax,sub_prioroperations_true,gallstones_disease,mdl_max_adj,1,days0_1,107.56708450000001,95.30300165,121.4093729,R
cohort_prevax-sub_prioroperations_true-gallstones_disease,prevax,sub_prioroperations_true,gallstones_disease,mdl_max_adj,10,days1_28,2.756038838,2.366388762,3.209848778,R
cohort_prevax-sub_prioroperations_true-gallstones_disease,prevax,sub_prioroperations_true,gallstones_disease,mdl_max_adj,281,days197_365,1.199803922,1.093205316,1.316796973,R
cohort_prevax-sub_prioroperations_true-gallstones_disease,prevax,sub_prioroperations_true,gallstones_disease,mdl_max_adj,112,days28_197,1.389657396,1.275973894,1.513469583,R
cohort_prevax-sub_prioroperations_true-gallstones_disease,prevax,sub_prioroperations_true,gallstones_disease,mdl_max_adj,428,days365_714,1.552351317,1.355719511,1.777502347,R
cohort_prevax-sub_prioroperations_true-gallstones_disease,prevax,sub_prioroperations_true,gallstones_disease,mdl_max_adj,345,days_pre,NA,NA,NA,R
cohort_prevax-sub_prioroperations_true-nonalcoholic_steatohepatitis,prevax,sub_prioroperations_true,nonalcoholic_steatohepatitis,mdl_age_sex,1,days0_1,181.5459314,110.0973694,299.361605,R
cohort_prevax-sub_prioroperations_true-nonalcoholic_steatohepatitis,prevax,sub_prioroperations_true,nonalcoholic_steatohepatitis,mdl_age_sex,15,days1_28,6.307174327,3.694514836,10.7674349,R
cohort_prevax-sub_prioroperations_true-nonalcoholic_steatohepatitis,prevax,sub_prioroperations_true,nonalcoholic_steatohepatitis,mdl_age_sex,276,days197_365,1.131425104,0.744441193,1.719575405,R
cohort_prevax-sub_prioroperations_true-nonalcoholic_steatohepatitis,prevax,sub_prioroperations_true,nonalcoholic_steatohepatitis,mdl_age_sex,115,days28_197,1.828308503,1.28984859,2.591553775,R
cohort_prevax-sub_prioroperations_true-nonalcoholic_steatohepatitis,prevax,sub_prioroperations_true,nonalcoholic_steatohepatitis,mdl_age_sex,492.5,days365_714,2.883071953,1.839520966,4.518624164,R
cohort_prevax-sub_prioroperations_true-nonalcoholic_steatohepatitis,prevax,sub_prioroperations_true,nonalcoholic_steatohepatitis,mdl_age_sex,443,days_pre,NA,NA,NA,R
cohort_prevax-sub_prioroperations_true-nonalcoholic_steatohepatitis,prevax,sub_prioroperations_true,nonalcoholic_steatohepatitis,mdl_max_adj,1,days0_1,154.253009,93.65041127,254.0724645,R
cohort_prevax-sub_prioroperations_true-nonalcoholic_steatohepatitis,prevax,sub_prioroperations_true,nonalcoholic_steatohepatitis,mdl_max_adj,15,days1_28,5.388635439,3.159368648,9.190884359,R
cohort_prevax-sub_prioroperations_true-nonalcoholic_steatohepatitis,prevax,sub_prioroperations_true,nonalcoholic_steatohepatitis,mdl_max_adj,276,days197_365,0.967126736,0.636405369,1.469714382,R
cohort_prevax-sub_prioroperations_true-nonalcoholic_steatohepatitis,prevax,sub_prioroperations_true,nonalcoholic_steatohepatitis,mdl_max_adj,115,days28_197,1.570237039,1.106755773,2.22781251,R
cohort_prevax-sub_prioroperations_true-nonalcoholic_steatohepatitis,prevax,sub_prioroperations_true,nonalcoholic_steatohepatitis,mdl_max_adj,492.5,days365_714,2.250230272,1.435140089,3.528252272,R
cohort_prevax-sub_prioroperations_true-nonalcoholic_steatohepatitis,prevax,sub_prioroperations_true,nonalcoholic_steatohepatitis,mdl_max_adj,443,days_pre,NA,NA,NA,R
cohort_prevax-sub_sex_female-dyspepsia,prevax,sub_sex_female,dyspepsia,mdl_age_sex,1,days0_1,29.27955921,25.80175606,33.22613336,R
cohort_prevax-sub_sex_female-dyspepsia,prevax,sub_sex_female,dyspepsia,mdl_age_sex,13,days1_28,1.852285628,1.674103187,2.049432838,R
cohort_prevax-sub_sex_female-dyspepsia,prevax,sub_sex_female,dyspepsia,mdl_age_sex,276,days197_365,1.391408526,1.324837902,1.461324199,R
cohort_prevax-sub_sex_female-dyspepsia,prevax,sub_sex_female,dyspepsia,mdl_age_sex,113,days28_197,1.423395763,1.359924809,1.489829059,R
cohort_prevax-sub_sex_female-dyspepsia,prevax,sub_sex_female,dyspepsia,mdl_age_sex,418,days365_714,1.517586146,1.388438828,1.658746258,R
cohort_prevax-sub_sex_female-dyspepsia,prevax,sub_sex_female,dyspepsia,mdl_age_sex,370,days_pre,NA,NA,NA,R
cohort_prevax-sub_sex_female-dyspepsia,prevax,sub_sex_female,dyspepsia,mdl_max_adj,1,days0_1,24.55656149,21.53898439,27.99689629,R
cohort_prevax-sub_sex_female-dyspepsia,prevax,sub_sex_female,dyspepsia,mdl_max_adj,13,days1_28,1.603527566,1.448604457,1.775019151,R
cohort_prevax-sub_sex_female-dyspepsia,prevax,sub_sex_female,dyspepsia,mdl_max_adj,276,days197_365,1.200024513,1.142486824,1.260459903,R
cohort_prevax-sub_sex_female-dyspepsia,prevax,sub_sex_female,dyspepsia,mdl_max_adj,113,days28_197,1.235866098,1.180605621,1.293713146,R
cohort_prevax-sub_sex_female-dyspepsia,prevax,sub_sex_female,dyspepsia,mdl_max_adj,418,days365_714,1.234231091,1.128820445,1.349485113,R
cohort_prevax-sub_sex_female-dyspepsia,prevax,sub_sex_female,dyspepsia,mdl_max_adj,370,days_pre,NA,NA,NA,R
cohort_prevax-sub_sex_female-gallstones_disease,prevax,sub_sex_female,gallstones_disease,mdl_age_sex,1,days0_1,87.62400889,80.48729259,95.39352967,R
cohort_prevax-sub_sex_female-gallstones_disease,prevax,sub_sex_female,gallstones_disease,mdl_age_sex,12,days1_28,2.499071193,2.261450382,2.761659896,R
cohort_prevax-sub_sex_female-gallstones_disease,prevax,sub_sex_female,gallstones_disease,mdl_age_sex,278,days197_365,1.345468853,1.276867401,1.417756011,R
cohort_prevax-sub_sex_female-gallstones_disease,prevax,sub_sex_female,gallstones_disease,mdl_age_sex,113,days28_197,1.545771232,1.472261075,1.622951758,R
cohort_prevax-sub_sex_female-gallstones_disease,prevax,sub_sex_female,gallstones_disease,mdl_age_sex,423,days365_714,1.593072905,1.461323704,1.736700275,R
cohort_prevax-sub_sex_female-gallstones_disease,prevax,sub_sex_female,gallstones_disease,mdl_age_sex,380,days_pre,NA,NA,NA,R
cohort_prevax-sub_sex_female-gallstones_disease,prevax,sub_sex_female,gallstones_disease,mdl_max_adj,1,days0_1,75.08518544,68.88092113,81.84828222,R
cohort_prevax-sub_sex_female-gallstones_disease,prevax,sub_sex_female,gallstones_disease,mdl_max_adj,12,days1_28,2.185453002,1.977637875,2.415105862,R
cohort_prevax-sub_sex_female-gallstones_disease,prevax,sub_sex_female,gallstones_disease,mdl_max_adj,278,days197_365,1.172154761,1.112259763,1.235275095,R
cohort_prevax-sub_sex_female-gallstones_disease,prevax,sub_sex_female,gallstones_disease,mdl_max_adj,113,days28_197,1.353276923,1.288731507,1.421055061,R
cohort_prevax-sub_sex_female-gallstones_disease,prevax,sub_sex_female,gallstones_disease,mdl_max_adj,423,days365_714,1.3142166,1.205018791,1.433309824,R
cohort_prevax-sub_sex_female-gallstones_disease,prevax,sub_sex_female,gallstones_disease,mdl_max_adj,380,days_pre,NA,NA,NA,R
cohort_prevax-sub_sex_female-nonalcoholic_steatohepatitis,prevax,sub_sex_female,nonalcoholic_steatohepatitis,mdl_age_sex,1,days0_1,192.4263248,127.0077589,291.5403812,R
cohort_prevax-sub_sex_female-nonalcoholic_steatohepatitis,prevax,sub_sex_female,nonalcoholic_steatohepatitis,mdl_age_sex,12,days1_28,6.418728057,4.113843143,10.01498318,R
cohort_prevax-sub_sex_female-nonalcoholic_steatohepatitis,prevax,sub_sex_female,nonalcoholic_steatohepatitis,mdl_age_sex,288,days197_365,1.325369525,0.943930468,1.860946794,R
cohort_prevax-sub_sex_female-nonalcoholic_steatohepatitis,prevax,sub_sex_female,nonalcoholic_steatohepatitis,mdl_age_sex,120,days28_197,2.09554775,1.584635656,2.771186143,R
cohort_prevax-sub_sex_female-nonalcoholic_steatohepatitis,prevax,sub_sex_female,nonalcoholic_steatohepatitis,mdl_age_sex,453,days365_714,2.755784877,1.797943124,4.223910193,R
cohort_prevax-sub_sex_female-nonalcoholic_steatohepatitis,prevax,sub_sex_female,nonalcoholic_steatohepatitis,mdl_age_sex,438,days_pre,NA,NA,NA,R
cohort_prevax-sub_sex_female-nonalcoholic_steatohepatitis,prevax,sub_sex_female,nonalcoholic_steatohepatitis,mdl_max_adj,1,days0_1,158.8317012,104.857323,240.5889124,R
cohort_prevax-sub_sex_female-nonalcoholic_steatohepatitis,prevax,sub_sex_female,nonalcoholic_steatohepatitis,mdl_max_adj,12,days1_28,5.170789635,3.273659311,8.167332917,R
cohort_prevax-sub_sex_female-nonalcoholic_steatohepatitis,prevax,sub_sex_female,nonalcoholic_steatohepatitis,mdl_max_adj,288,days197_365,1.093042593,0.777443231,1.536758006,R
cohort_prevax-sub_sex_female-nonalcoholic_steatohepatitis,prevax,sub_sex_female,nonalcoholic_steatohepatitis,mdl_max_adj,120,days28_197,1.745504653,1.31862274,2.3105824,R
cohort_prevax-sub_sex_female-nonalcoholic_steatohepatitis,prevax,sub_sex_female,nonalcoholic_steatohepatitis,mdl_max_adj,453,days365_714,2.0404173,1.327538997,3.136105808,R
cohort_prevax-sub_sex_female-nonalcoholic_steatohepatitis,prevax,sub_sex_female,nonalcoholic_steatohepatitis,mdl_max_adj,438,days_pre,NA,NA,NA,R
cohort_prevax-sub_sex_female-peptic_ulcer,prevax,sub_sex_female,peptic_ulcer,mdl_age_sex,1,days0_1,43.73698633,30.49883446,62.72121563,R
cohort_prevax-sub_sex_female-peptic_ulcer,prevax,sub_sex_female,peptic_ulcer,mdl_age_sex,12,days1_28,3.544262641,2.746325738,4.574037775,R
cohort_prevax-sub_sex_female-peptic_ulcer,prevax,sub_sex_female,peptic_ulcer,mdl_age_sex,279.5,days197_365,1.433023181,1.227142403,1.673445098,R
cohort_prevax-sub_sex_female-peptic_ulcer,prevax,sub_sex_female,peptic_ulcer,mdl_age_sex,108.5,days28_197,1.892465775,1.651455395,2.168648769,R
cohort_prevax-sub_sex_female-peptic_ulcer,prevax,sub_sex_female,peptic_ulcer,mdl_age_sex,450,days365_714,1.451832731,1.116066993,1.888612684,R
cohort_prevax-sub_sex_female-peptic_ulcer,prevax,sub_sex_female,peptic_ulcer,mdl_age_sex,391,days_pre,NA,NA,NA,R
cohort_prevax-sub_sex_female-peptic_ulcer,prevax,sub_sex_female,peptic_ulcer,mdl_max_adj,1,days0_1,39.30083953,27.21121975,56.76173291,R
cohort_prevax-sub_sex_female-peptic_ulcer,prevax,sub_sex_female,peptic_ulcer,mdl_max_adj,12,days1_28,3.250183007,2.517267945,4.196489929,R
cohort_prevax-sub_sex_female-peptic_ulcer,prevax,sub_sex_female,peptic_ulcer,mdl_max_adj,279.5,days197_365,1.31269403,1.123735767,1.533425978,R
cohort_prevax-sub_sex_female-peptic_ulcer,prevax,sub_sex_female,peptic_ulcer,mdl_max_adj,108.5,days28_197,1.740759099,1.518330782,1.995772119,R
cohort_prevax-sub_sex_female-peptic_ulcer,prevax,sub_sex_female,peptic_ulcer,mdl_max_adj,450,days365_714,1.27924717,0.982639032,1.665386034,R
cohort_prevax-sub_sex_female-peptic_ulcer,prevax,sub_sex_female,peptic_ulcer,mdl_max_adj,391,days_pre,NA,NA,NA,R
cohort_prevax-sub_sex_male-appendicitis,prevax,sub_sex_male,appendicitis,mdl_age_sex,1,days0_1,66.37541928,52.13745255,84.50156403,R
cohort_prevax-sub_sex_male-appendicitis,prevax,sub_sex_male,appendicitis,mdl_age_sex,15,days1_28,2.4541936,1.915833747,3.143835543,R
cohort_prevax-sub_sex_male-appendicitis,prevax,sub_sex_male,appendicitis,mdl_age_sex,268,days197_365,1.299406356,1.125353346,1.500379313,R
cohort_prevax-sub_sex_male-appendicitis,prevax,sub_sex_male,appendicitis,mdl_age_sex,104,days28_197,1.338879947,1.174075159,1.526818364,R
cohort_prevax-sub_sex_male-appendicitis,prevax,sub_sex_male,appendicitis,mdl_age_sex,400.5,days365_714,1.467829374,1.096056251,1.965704835,R
cohort_prevax-sub_sex_male-appendicitis,prevax,sub_sex_male,appendicitis,mdl_age_sex,348,days_pre,NA,NA,NA,R
cohort_prevax-sub_sex_male-appendicitis,prevax,sub_sex_male,appendicitis,mdl_max_adj,1,days0_1,62.82855124,49.32497116,80.02897434,R
cohort_prevax-sub_sex_male-appendicitis,prevax,sub_sex_male,appendicitis,mdl_max_adj,15,days1_28,2.326001222,1.815859455,2.979460591,R
cohort_prevax-sub_sex_male-appendicitis,prevax,sub_sex_male,appendicitis,mdl_max_adj,268,days197_365,1.228367862,1.063540379,1.418740307,R
cohort_prevax-sub_sex_male-appendicitis,prevax,sub_sex_male,appendicitis,mdl_max_adj,104,days28_197,1.267907738,1.111779161,1.445961652,R
cohort_prevax-sub_sex_male-appendicitis,prevax,sub_sex_male,appendicitis,mdl_max_adj,400.5,days365_714,1.362080892,1.016718751,1.824756702,R
cohort_prevax-sub_sex_male-appendicitis,prevax,sub_sex_male,appendicitis,mdl_max_adj,348,days_pre,NA,NA,NA,R
cohort_prevax-sub_sex_male-dyspepsia,prevax,sub_sex_male,dyspepsia,mdl_age_sex,1,days0_1,48.31421746,42.39152727,55.06439043,R
cohort_prevax-sub_sex_male-dyspepsia,prevax,sub_sex_male,dyspepsia,mdl_age_sex,14,days1_28,2.0077906928986202,1.752139565,2.300743358,R
cohort_prevax-sub_sex_male-dyspepsia,prevax,sub_sex_male,dyspepsia,mdl_age_sex,271,days197_365,1.468988871,1.372877318,1.571828942,R
cohort_prevax-sub_sex_male-dyspepsia,prevax,sub_sex_male,dyspepsia,mdl_age_sex,114,days28_197,1.489452626,1.398547749,1.586266273,R
cohort_prevax-sub_sex_male-dyspepsia,prevax,sub_sex_male,dyspepsia,mdl_age_sex,415,days365_714,1.591641289,1.402414957,1.806399724,R
cohort_prevax-sub_sex_male-dyspepsia,prevax,sub_sex_male,dyspepsia,mdl_age_sex,365,days_pre,NA,NA,NA,R
